"pid","brand","category","price","season","subcategory","subsubcategory","numeric_size","count_size"
"98054f49bfce069","TulipTread","Footwear",64.72,"Summer","Adult","Walkers",1,8
"980570a8cdec32c","CanvasCraft","Button-Ups",53.99,"Summer","Adult","Relaxed Long-Sleeve",0,1
"98064819b05ec25","DocMan","Miscellaneous",46.95,"Summer","Adult","Tie-Up",1,1
"98087804a8271de","CoralTrend","Footwear",49.132,"Summer","Adult","Easy Footwear",1,5
"98156ee52641d75","CanvasCraft","Outerwear",63.574,"Summer","Adult","Light Outer",1,7
"981ca699cc666c2","MetroMaven","Footwear",55.252,"Summer","Adult","Walkers",1,5
"981dc61ed6f89b4","SpeedThreads","Tops",52.58,"Summer","Adult","Sporty Short-Sleeve",0,5
"982077c878f2e08","FrontlineStyles","Tops",52.584,"Summer","Adult","Sporty Short-Sleeve",0,5
"98223abb4dcd688","AzureStone","Button-Ups",54,"Winter","Adult","Business Long-Sleeve",1,6
"98256f5dd7e249d","EchoStyles","Trousers",60.049,"Summer","Adult","Blue Threads",1,15
"982a77acfec33c9","MetalMold","Tops",46.932,"Summer","Adult","Quick-Sleeve Top",0,4
"982d764d970cf00","UrbanZen","Outerwear",75.27,"Winter","Adult","Cold Shield",1,4
"982dae217fe3df8","CanvasCraft","Sweaters",53.99,"Summer","Adult","Round-Top",0,1
"98302d46fcdcd05","MetalMold","Sweaters",50.978,"Winter","Adult","Warm Top",0,5
"9831de98f61270d","OldVine Styles","Footwear",57.452,"Summer","Petite","Walkers",1,6
"9831f5590e8f16d","others","Outerwear",61.628,"Winter","Adult","Puff Jacket",0,5
"98387ba73390f20","OliveSlate","Tops",50.974,"Summer","Adult","Sporty Short-Sleeve",0,5
"98391ab459ddc7e","CanvasCraft","Button-Ups",52.576,"Winter","Adult","Relaxed Long-Sleeve",0,5
"983a839b1827955","BlueRiver Co.","Blazers",60.126,"Summer","Petite","Sleeveless",1,5
"985265542c738e7","DocMan","Button-Ups",53.987,"Summer","Adult","Business Long-Sleeve",0,4
"985399aa7f79e86","PineAndFern","Sweaters",51.807,"Winter","Adult","Warm Top",0,4
"985a38de34734ba","CanvasCraft","Sweaters",56.41,"Winter","Adult","Plunge Top",0,5
"985a5c90175a787","DocMan","Tops",57.44,"Summer","Adult","Sporty Long-Sleeve",0,4
"985ed1689a6c5a1","DocMan","Button-Ups",57.442,"Summer","Adult","Business Long-Sleeve",1,6
"985f7625b55c4a3","MetalMold","Button-Ups",53.996,"Winter","Adult","Relaxed Long-Sleeve",0,5
"986cb39b2fab1a1","MetroMaven","Footwear",58.404,"Summer","Adult","Walkers",1,5
"986dd25b5ec1a9e","BlueRiver Co.","Button-Ups",55.261,"Summer","Petite","Business Long-Sleeve",1,7
"986ee011a73dc4c","TulipTread","Footwear",65.765,"Winter","Adult","Fancy Feet",1,8
"98728d56bf970bf","VolcanoWear","Outerwear",71.9,"Winter","Adult","Puff Jacket",0,4
"9873d9080fbc920","OldVine Styles","Blazers",62.96,"Summer","Petite","Formal Jacket",1,6
"9874d8e05061663","EchoStyles","Trousers",60.827,"Summer","Adult","Blue Threads",1,14
"9874fd2b085a5c1","OrchardM","Trousers",58.406,"Winter","Adult","Business Bottoms",1,14
"987711ff29484f3","BlueRiver Co.","Formal Attire",75.72,"Winter","Petite","Formal Set",1,6
"987c8f2251ee09d","PineAndFern","Tops",49.123,"Summer","Adult","Sporty Short-Sleeve",0,4
"9891586f258e05a","others","Outerwear",75.273,"Winter","Adult","Cold Shield",0,3
"98919bad09ac993","BlueRiver Co.","Button-Ups",55.259,"Summer","Petite","Business Long-Sleeve",1,7
"98933055e34d44a","ZenithMan","Sweaters",58.405,"Summer","Adult","Round-Top",0,4
"98969ff92a8714a","BertWear","Miscellaneous",45.687,"Summer","Adult","Waist Hold",1,3
"989ac34ee8f91ab","VisionMakers","Miscellaneous",55.25,"Winter","Adult","Top Covers",1,1
"989ecdd5c98e034","GeoStyles","Footwear",62.962,"Summer","Adult","Fancy Feet",1,6
"98a015464c8e7bc","MetroMaven","Footwear",57.438,"Summer","Adult","Walkers",1,5
"98a36c443035ad1","CanvasCraft","Tops",44.27,"Summer","Adult","Quick-Sleeve Top",0,1
"98a5c7633377a61","PlaidCrafters","Sweaters",57.446,"Winter","Adult","Hood Top",0,5
"98a98c59b64636b","others","Sweaters",50.974,"Winter","Petite","Warm Top",0,5
"98c5c6b06a8999f","CanvasCraft","Button-Ups",52.58,"Summer","Adult","Relaxed Short-Sleeve",0,5
"98c628318940859","OceanSketch Elite","Outerwear",57.443,"Summer","Petite","Puff Jacket",0,6
"98ce0f388c0623f","GeoStyles","Footwear",63.578,"Winter","Adult","High-Cuts",1,6
"98d4ba0e98ef5b9","CanvasCraft","Tops",52.578,"Summer","Adult","Sporty Short-Sleeve",0,5
"98d504ff732b7eb","SkyWing","Tops",52.586,"Summer","Adult","Sporty Short-Sleeve",0,5
"98d7fd2fa7cdfc3","StreamStride","Footwear",66.26,"Winter","Adult","Fancy Feet",1,1
"98d8f4d3554a7b7","PureDenim","Tops",46.452,"Summer","Adult","Quick-Sleeve Top",0,4
"98ea5d392bd56d3","TulipTread","Footwear",64.72,"Summer","Adult","Chill Steps",1,9
"98eb1966e5a6575","MoonWear","Button-Ups",55.258,"Summer","Adult","Relaxed Long-Sleeve",0,4
"9903694cc6a0689","RhythmWear","Outerwear",72.766,"Winter","Adult","Puff Jacket",0,5
"99039681f9b7eed","PlaidCrafters","Outerwear",66.258,"Summer","Adult","Light Outer",0,4
"9904608b5c0fa1e","ChillCube","Tops",52.58,"Summer","Adult","Sporty Short-Sleeve",0,5
"9905364d9b47135","SkyWing","Sweaters",64.722,"Winter","Adult","Waist Wrap",0,5
"99058f6fba331aa","others","Tops",42.637,"Summer","Petite","Quick-Sleeve Top",0,6
"99072be48919168","Blend&Woven","Trousers",50.973,"Summer","Adult","Mini Pants",1,7
"99083e4599ec1e0","SkyWing","Sweaters",55.26,"Winter","Adult","Seafarer Top",0,1
"99084048bec3201","OldVine Styles","Button-Ups",50.976,"Summer","Petite","Relaxed Long-Sleeve",0,5
"990f0d1d7190dd6","MetroMaven","Tops",53.98,"Summer","Adult","Sporty Short-Sleeve",0,5
"9917b608435479c","SnowPeak","Outerwear",73.31,"Winter","Adult","Puff Jacket",0,5
"991b5aab82280cd","DocMan","Button-Ups",58.403,"Summer","Adult","Double Layer",0,3
"991d36312c6a1f6","CanvasCraft","Trousers",57.45,"Summer","Adult","Business Bottoms",1,1
"992232cb36e0923","FrontlineStyles","Tops",52.59,"Summer","Adult","Sporty Short-Sleeve",0,5
"99249e748747412","OceanSketch Elite","Button-Ups",50.974,"Summer","Petite","Hip Long-Sleeve",0,5
"9926d68758f7a42","Blend&Woven","Tops",46.936,"Summer","Adult","Quick-Sleeve Top",0,5
"9927f0ea06d7d69","ChillCube","Sweaters",63.577,"Summer","Adult","Warm Top",0,3
"992c6c53147a034","KickStar","Sweaters",53.99,"Summer","Adult","Waist Wrap",0,5
"992d988621f9d6c","CanvasCraft","Sweaters",56.398,"Winter","Adult","Round-Top",0,5
"992e4c4d0e35f93","MeadowMaster","Tops",57.352,"Summer","Adult","Sporty Short-Sleeve",0,4
"992f645effbf3c2","LookSee","Footwear",57.45,"Winter","Adult","Walkers",1,7
"9930972cbefed45","OldVine Styles","Sweaters",52.574,"Winter","Petite","Plunge Top",0,5
"99325e278b72f4d","DocMan","Outerwear",62.31,"Summer","Adult","Puff Jacket",1,4
"99361216ad4d129","UrbanAce","Tops",53.305,"Winter","Adult","Quick-Sleeve Top",0,4
"993a8acae71848f","SkyWing","Trousers",56.403,"Winter","Adult","Lounge Pants",1,33
"9945b5056ab7d1f","HighClass","Outerwear",68.44,"Winter","Petite","Extended Cover",1,6
"99466577da15b06","MeadowMaster","Tops",50.812,"Summer","Adult","Quick-Sleeve Top",0,4
"9946ac9fec2a84c","CanvasCraft","Tops",50.978,"Summer","Adult","Sporty Short-Sleeve",0,5
"994e2f9245fcb11","SnowPeak","Outerwear",67.18,"Summer","Adult","Core Warmer",0,4
"995418f12b37a33","NullLabel","Formal Attire",58.22,"Winter","Petite","Formal Set",0,1
"9954712f4013cba","MeadowMaster","Tops",56.295,"Summer","Adult","Sporty Short-Sleeve",0,4
"99573aa1cf9aa78","OldVine Styles","Blazers",60.898,"Winter","Petite","Formal Jacket",1,10
"99580449281e165","EchoStyles","Trousers",58.321,"Winter","Adult","Blue Threads",1,10
"995f806751e03e5","MetroMaven","Button-Ups",53.987,"Summer","Adult","Relaxed Long-Sleeve",0,4
"9960d1566eb1c06","BigStone","Tops",58.318,"Summer","Adult","Sporty Short-Sleeve",1,4
"99662da2cae3b68","SoftTrend","Tops",53.995,"Summer","Adult","Sporty Short-Sleeve",0,4
"996728b31c001fc","SilkLeaf","Sweaters",67.62,"Summer","Adult","Round-Top",1,5
"996aedc3e836a6e","others","Trousers",55.252,"Summer","Petite","Lounge Pants",1,8
"997001d0ee87c43","PlaidCrafters","Sweaters",58.41,"Winter","Adult","Plunge Top",0,5
"997401cb562e960","CanvasCraft","Tops",55.26,"Summer","Adult","Sporty Short-Sleeve",0,3
"99759a8e533d478","OceanSketch Elite","Button-Ups",50.974,"Winter","Petite","Hip Long-Sleeve",0,5
"9976bf3ecbf6526","BlueRiver Co.","Blazers",74.572,"Summer","Petite","Formal Jacket",1,5
"9977146f222835f","OldVine Styles","Button-Ups",49.136,"Summer","Petite","Relaxed Short-Sleeve",0,5
"997ac763cf76335","OldVine Styles","Trousers",50.973,"Summer","Petite","Mini Pants",1,6
"997c487c17450b1","FrontlineStyles","Trousers",53.995,"Summer","Adult","Island Shorts",1,2
"9980a2911bde88d","PuzzleWear","Button-Ups",59.719,"Summer","Adult","Business Long-Sleeve",1,7
"99843bb318da99f","EchoStyles","Trousers",62.249,"Summer","Adult","Lounge Pants",1,13
"998639092b216cf","CoralAndFin","Sweaters",61.627,"Summer","Adult","Warm Top",0,3
"9986e84999f763d","PineAndFern","Sweaters",50.983,"Winter","Adult","Warm Top",0,4
"9988f611cb6e7da","MeadowMaster","Tops",50.096,"Summer","Adult","Quick-Sleeve Top",0,5
"998cb19996b43f8","VisionMakers","Sweaters",64.992,"Summer","Adult","Waist Wrap",0,4
"998e25bcbc0302e","LunarLuxe","Tops",52.582,"Winter","Adult","Sporty Short-Sleeve",0,5
"9991bdfe3b3cdb9","FrontlineStyles","Tops",44.272,"Summer","Adult","Quick-Sleeve Top",0,5
"99920be289d8268","MeadowMaster","Button-Ups",58.32,"Summer","Adult","Relaxed Long-Sleeve",0,5
"99a52763a03928e","FrontlineStyles","Trousers",57.451,"Summer","Adult","Lounge Pants",1,18
"99a558bc93dbade","KickStar","Footwear",59.293,"Summer","Adult","Walkers",1,7
"99b64de21d4ebf2","DocMan","Miscellaneous",40.79,"Summer","Adult","Tie-Up",1,1
"99b67c37c77f25f","GeoStyles","Miscellaneous",50.97,"Summer","Adult","Sleek Belt",1,1
"99b7ee950534a50","FrontlineStyles","Tops",46.943,"Summer","Adult","Quick-Sleeve Top",0,3
"99ba31e49178371","ZenithMan","Tops",53.987,"Winter","Adult","Sporty Short-Sleeve",0,4
"99c49b1fdc365bf","MoonWear","Trousers",58.407,"Summer","Adult","Lounge Pants",1,6
"99c5cf2e6de3844","LunarLuxe","Tops",46.93,"Summer","Adult","Quick-Sleeve Top",0,4
"99cd9ae90f651ea","SkyWing","Tops",46.94,"Summer","Adult","Quick-Sleeve Top",0,5
"99cf0a6696c6a7e","CanvasCraft","Button-Ups",55.26,"Summer","Adult","Relaxed Long-Sleeve",0,1
"99cf26e7905a842","MetalMold","Button-Ups",56.405,"Winter","Adult","Relaxed Long-Sleeve",0,4
"99cf73675fa36e7","LakeStyles","Sweaters",57.45,"Winter","Adult","Hood Top",1,4
"99d1a10a21850f4","OliveSlate","Tops",50.972,"Summer","Adult","Sporty Short-Sleeve",0,5
"99d83e7c861dda0","FuelThreads","Sweaters",55.258,"Winter","Adult","Hood Top",0,4
"99dc90904a6f510","ZenithMan","Outerwear",63.578,"Summer","Adult","Light Outer",0,4
"99e21143f0030ca","CanvasCraft","Sweaters",57.444,"Winter","Adult","Round-Top",0,5
"99e36801adba94f","EchoStyles","Tops",46.712,"Summer","Adult","Quick-Sleeve Top",0,4
"99e7204ab33651f","KickStar","Footwear",56.402,"Summer","Adult","Walkers",1,6
"99fab6fdf9d64de","BlueRidge","Outerwear",71.898,"Winter","Adult","Cold Shield",0,4
"99fc073c5bf2faf","CanvasCraft","Sweaters",56.402,"Winter","Adult","Plunge Top",0,4
"99ffe52079c5e0a","OliveSlate","Tops",44.255,"Winter","Adult","Quick-Sleeve Top",0,4
"9a024267277d75a","SkyWing","Button-Ups",50.97,"Winter","Adult","Relaxed Long-Sleeve",0,1
"9a0672ba7b3ee85","SkyWing","Outerwear",71.898,"Winter","Adult","Cold Shield",0,5
"9a0ae945835271e","Blend&Woven","Sweaters",57.448,"Winter","Adult","Waist Wrap",0,5
"9a10a756faf9d6b","OrchardM","Trousers",58.41,"Summer","Adult","Business Bottoms",1,1
"9a11e308d632519","StreamStride","Footwear",60.124,"Summer","Adult","Easy Shoes",1,7
"9a1dde39b7001ce","MoonWear","Trousers",58.407,"Summer","Adult","Lounge Pants",1,6
"9a20d648d9d1cb9","PeakStyles","Button-Ups",52.574,"Winter","Adult","Business Long-Sleeve",1,7
"9a2224f08ee70a2","SkyWing","Outerwear",60.127,"Winter","Adult","Light Outer",0,4
"9a2734b3861ed2c","WillowWalk","Footwear",63.58,"Winter","Adult","Chill Steps",1,5
"9a28c5177e793bc","GeoStyles","Miscellaneous",50.98,"Winter","Adult","Sleek Belt",1,1
"9a2a042a952d099","KickStar","Footwear",57.44,"Summer","Adult","Walkers",1,6
"9a2e54e7718d159","TulipTread","Footwear",65.763,"Summer","Adult","Fancy Feet",1,9
"9a36d53b16b600f","OliveSlate","Button-Ups",55.254,"Summer","Adult","Business Long-Sleeve",1,7
"9a378c8b56ed301","AzureWorks","Blazers",63.578,"Summer","Adult","Formal Jacket",1,6
"9a3f1c0d7297e88","others","Tops",42.63,"Summer","Petite","Quick-Sleeve Top",0,1
"9a41f6345b398f5","OceanSketch Elite","Button-Ups",50.966,"Winter","Petite","Hip Long-Sleeve",0,5
"9a4475b4e083165","SkyWing","Outerwear",60.128,"Winter","Adult","Core Warmer",0,5
"9a5a45035143321","DocMan","Blazers",68.446,"Winter","Adult","Formal Jacket",1,5
"9a5dc6a1dbc2dd4","UrbanAce","Tops",55.255,"Summer","Adult","Sporty Short-Sleeve",0,4
"9a5e4f6c3801304","MetalMold","Tops",44.263,"Summer","Adult","Quick-Sleeve Top",0,4
"9a5fa72fadce1a5","SkyWing","Tops",44.275,"Summer","Adult","Quick-Sleeve Top",0,2
"9a7afeede3b80d4","others","Outerwear",71.898,"Winter","Adult","Puff Jacket",1,5
"9a7b8a9ed198059","Blend&Woven","Trousers",55.251,"Summer","Adult","Mini Pants",1,7
"9a8c0d7c42370a1","WineThread","Outerwear",66.254,"Winter","Adult","Puff Jacket",0,5
"9a8e8a029c44d1a","ChillCube","Tops",55.254,"Winter","Adult","Sporty Short-Sleeve",0,5
"9a8fe421b66b93d","SpeedThreads","Button-Ups",49.132,"Summer","Adult","Relaxed Short-Sleeve",0,5
"9a92fdf88693628","PlaidCrafters","Tops",52.588,"Summer","Adult","Sporty Short-Sleeve",0,5
"9a9b806d970e6d1","ZenithMan","Sweaters",57.45,"Summer","Adult","Round-Top",0,4
"9a9cd190a5574e6","MetroMaven","Sweaters",55.25,"Summer","Adult","Hood Top",0,4
"9aa51b662a75dc4","BlueRiver Co.","Blazers",71.9,"Summer","Petite","Formal Jacket",1,6
"9aa77bdc715e763","Blend&Woven","Tops",50.978,"Summer","Adult","Extended-Sleeve Top",0,5
"9aac994da91863a","DocMan","Button-Ups",55.256,"Winter","Adult","Business Long-Sleeve",1,8
"9aae6cab505ee12","DocMan","Button-Ups",55.26,"Summer","Adult","Business Long-Sleeve",0,1
"9ab0d434c32a692","others","Tops",57.45,"Summer","Adult","Sporty Short-Sleeve",0,4
"9ab138eb0bd7f5f","SkyWing","Sweaters",54.003,"Winter","Adult","Round-Top",0,6
"9ab2f2a4278ab6b","SkyWing","Button-Ups",50.96,"Summer","Adult","Relaxed Short-Sleeve",0,1
"9ab7eaa4f94c543","MetroMaven","Tops",52.57,"Summer","Adult","Sporty Short-Sleeve",0,4
"9ab93b9ee609f58","SilkLeaf","Button-Ups",63.578,"Winter","Adult","Business Long-Sleeve",1,5
"9abcb1f6ce2d551","RhythmWear","Sweaters",61.558,"Summer","Adult","Seafarer Top",0,5
"9abe6cd31d1554b","FrontlineStyles","Outerwear",71.28,"Summer","Adult","Light Outer",0,5
"9ac493584112599","BigStone","Tops",58.318,"Summer","Adult","Sporty Short-Sleeve",1,5
"9ac65e588f05ce8","LakeStyles","Sweaters",55.262,"Winter","Adult","Waist Wrap",1,5
"9ad40aec94c8635","OldVine Styles","Tops",50.976,"Summer","Petite","Sporty Short-Sleeve",0,5
"9af46108231f473","BlueRidge","Trousers",60.9,"Summer","Adult","Blue Threads",1,1
"9af74ce0328711d","BlueRidge","Button-Ups",61.625,"Summer","Adult","Double Layer",0,4
"9afe2e6f4aa0b04","CanvasCraft","Tops",53.99,"Summer","Adult","Sporty Short-Sleeve",0,4
"9b01c45d2895f42","LunarLuxe","Tops",50.972,"Summer","Adult","Sporty Short-Sleeve",0,6
"9b02102f9f9e627","FuelThreads","Tops",54.002,"Summer","Adult","Sporty Short-Sleeve",0,5
"9b0827085a9a17c","KickStar","Tops",44.258,"Summer","Adult","Quick-Sleeve Top",0,4
"9b0ae3d1f205b1f","RhythmWear","Sweaters",61.56,"Summer","Adult","Seafarer Top",0,5
"9b1eae6acdb17b2","SpeedThreads","Button-Ups",52.575,"Summer","Adult","Relaxed Short-Sleeve",0,4
"9b20df2c6d59be4","UrbanAce","Tops",50.968,"Summer","Adult","Quick-Sleeve Top",0,4
"9b306bde60730ca","LunarLuxe","Tops",53.992,"Winter","Adult","Sporty Long-Sleeve",0,4
"9b3131068432e14","SkyWing","Footwear",60.128,"Winter","Adult","High-Cuts",1,6
"9b3a7aa2a0590f5","FrontlineStyles","Trousers",59.298,"Summer","Adult","Lounge Pants",1,5
"9b3bb9f6c1fab66","BlueRidge","Trousers",61.628,"Summer","Adult","Blue Threads",1,12
"9b3cdda62856055","MetroMaven","Footwear",55.25,"Summer","Adult","Walkers",1,5
"9b3f38019cf9881","SkyWing","Miscellaneous",32.47,"Winter","Adult","Foot Covers",1,1
"9b40d59ee2e7f18","PineAndFern","Sweaters",50.985,"Winter","Adult","Warm Top",0,4
"9b4477351f4de3c","MoonWear","Trousers",58.403,"Summer","Adult","Lounge Pants",1,6
"9b4ae0cd4df4b13","BlueRidge","Sweaters",56.405,"Winter","Adult","Warm Top",0,6
"9b4c59bdb033a51","BigStone","Tops",65.252,"Winter","Adult","Sporty Long-Sleeve",1,4
"9b4cd83ead9d838","MoonWear","Sweaters",55.255,"Winter","Adult","High-Neck",0,4
"9b53495cd46d6af","CanvasCraft","Sweaters",53.995,"Winter","Adult","Plunge Top",0,2
"9b55054f394c91f","CanvasCraft","Sweaters",60.896,"Winter","Adult","Waist Wrap",0,5
"9b6508fd68fb84c","AzureStone","Trousers",56.404,"Summer","Adult","Blue Threads",1,25
"9b6c07a7de5350f","UrbanAce","Tops",56.402,"Winter","Adult","Sporty Short-Sleeve",0,4
"9b6f970f095d30a","PineAndFern","Miscellaneous",38.64,"Summer","Adult","Top Covers",1,1
"9b7fda039612ab8","SkyWing","Tops",44.258,"Summer","Adult","Quick-Sleeve Top",0,5
"9b866c35045313d","SkyWing","Button-Ups",51,"Winter","Adult","Relaxed Long-Sleeve",0,1
"9b8ce9ffbe96fd5","ZenithMan","Trousers",59.296,"Winter","Adult","Lounge Pants",1,8
"9b8d1057d9dde3a","SkyWing","Tops",50.982,"Summer","Adult","Sporty Short-Sleeve",0,5
"9b8e538170d2d58","BlueRidge","Button-Ups",58.404,"Winter","Adult","Relaxed Long-Sleeve",0,5
"9b90e051910f0ba","PineAndFern","Sweaters",51.808,"Winter","Adult","Warm Top",0,4
"9b98088a6bf8ab7","CanvasCraft","Tops",54,"Summer","Adult","Sporty Short-Sleeve",0,1
"9ba7a5f9e851bc7","SkyWing","Trousers",56.405,"Winter","Adult","Blue Threads",1,11
"9baf02b9e7a881a","DocMan","Outerwear",65.252,"Winter","Adult","Puff Jacket",1,4
"9bc0ca295293ddf","Blend&Woven","Trousers",55.254,"Summer","Adult","Mini Pants",1,7
"9bc83ce12bfcc87","PureDenim","Tops",44.237,"Summer","Adult","Quick-Sleeve Top",0,4
"9bc9d5ac10aaece","BlueRidge","Sweaters",59.3,"Summer","Adult","Waist Wrap",0,3
"9bcaeb0d8554019","SkyWing","Tops",52.575,"Summer","Adult","Sporty Short-Sleeve",0,6
"9bcb716227db505","IvyCraft","Tops",60.046,"Summer","Adult","Sporty Short-Sleeve",0,5
"9bd883a891d0183","VisionMakers","Sweaters",65.207,"Summer","Adult","Round-Top",1,3
"9bdbb0dec793818","SkyWing","Miscellaneous",40.82,"Winter","Adult","Top Covers",1,1
"9bde065347fd2e4","CanvasCraft","Sweaters",56.4,"Winter","Adult","Waist Wrap",0,1
"9be9f977021644e","MetroMaven","Outerwear",70.29,"Winter","Adult","Puff Jacket",0,3
"9bef25f3ad2f0b0","UrbanAce","Tops",48.085,"Winter","Adult","Quick-Sleeve Top",0,4
"9bef9797dcd36d0","FrontlineStyles","Sweaters",53.995,"Winter","Adult","Warm Top",0,4
"9bf3677053b4e23","PineAndFern","Sweaters",52.588,"Winter","Adult","Round-Top",0,4
"9bfd76e69b6ccb4","BlueRidge","Trousers",61.63,"Summer","Adult","Blue Threads",1,1
"9c027318c500b97","LunarLuxe","Outerwear",63.58,"Winter","Adult","Puff Jacket",1,4
"9c072560ec2dc24","HatMasters","Miscellaneous",48.92,"Winter","Adult","Top Covers",1,3
"9c0927f7fa7a39c","SkyWing","Tops",50.97,"Summer","Adult","Sporty Short-Sleeve",0,6
"9c0b74cb73d5a08","MeadowMaster","Tops",50.098,"Summer","Adult","Quick-Sleeve Top",0,4
"9c0baf80069a4a9","MetalMold","Miscellaneous",44.28,"Winter","Adult","Neck Wrap",1,1
"9c0f317f42d02cb","MoonWear","Trousers",57.44,"Winter","Adult","Lounge Bottoms",0,4
"9c1439b4d540e39","SilkLeaf","Tops",66.255,"Summer","Adult","Sporty Short-Sleeve",1,4
"9c14506dc85ab77","EchoStyles","High-End Items",55.15,"Winter","End Items","Warm Top",0,4
"9c1548963a99d6f","MoonWear","Trousers",58.402,"Winter","Adult","Lounge Pants",1,5
"9c19663d13088fa","ChillCube","Tops",50.974,"Winter","Adult","Quick-Sleeve Top",0,5
"9c2015e23b0b0ca","PineAndFern","Tops",42.66,"Summer","Adult","Quick-Sleeve Top",0,4
"9c21b2463c73b4f","RavenRock","Footwear",60.898,"Winter","Adult","Walkers",1,6
"9c2840bd654b7f8","EchoStyles","Sweaters",58.318,"Winter","Adult","Round-Top",0,4
"9c344a82bb115d3","AzureWorks","Blazers",63.578,"Summer","Adult","Formal Jacket",1,5
"9c3655e6be902ef","MoonWear","Blazers",67.616,"Summer","Adult","Mixable Jacket",1,5
"9c3de69071429c3","RhythmWear","Tops",53.313,"Summer","Adult","Sporty Short-Sleeve",0,3
"9c46c247d921fb1","Blend&Woven","Tops",44.254,"Summer","Adult","Quick-Sleeve Top",0,5
"9c4907dd6a47824","AzureStone","Trousers",55.262,"Winter","Adult","Utility Pants",1,20
"9c4e7843b29553e","DarkHarbor","Outerwear",60.9,"Summer","Petite","Puff Jacket",0,6
"9c505f09e14e249","BlueRidge","Button-Ups",57.444,"Summer","Adult","Double Layer",0,5
"9c6580b96f268e6","RefreshStyles","Footwear",58.404,"Summer","Adult","Chill Steps",1,5
"9c65e3f844c28c5","PedalPrime","Footwear",59.294,"Summer","Adult","Walkers",1,7
"9c6fd9210d072d3","KickStar","Trousers",50.972,"Summer","Adult","Lounge Bottoms",0,5
"9c77212493d9349","VisionMakers","High-End Items",54.64,"Winter","End Items","Top Covers",1,1
"9c77d60574d10f1","DocMan","Tops",50.974,"Summer","Adult","Sporty Short-Sleeve",0,5
"9c79c412c514726","SpeedThreads","Outerwear",71.896,"Winter","Adult","Extended Cover",1,5
"9c82e6fc34f7386","AzureWorks","Outerwear",64.72,"Winter","Adult","Puff Jacket",0,4
"9c846d6cda05cef","OldVine Styles","Button-Ups",52.578,"Winter","Petite","Relaxed Long-Sleeve",0,5
"9c8bf534b05f512","CanvasCraft","Button-Ups",52.574,"Summer","Adult","Relaxed Short-Sleeve",0,5
